[
]
[
  "2020-09-23 13:14:13",
  "USAID/Power África financia sistemas solares para hospitais",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98684-usaid-power-africa-financia-sistemas-solares-para-hospitais",
  "Nacional",
  "1088",
  "MAIS de 300 unidades hospitalares de nove países da Africa Subsahariana vão beneficiar de energia eléctrica produzida a partir de sistemas solares.\nTrata-se de Moçambique, Lesotho, Malawi, Zâmbia, Madagáscar, Ruanda, Nigéria, Togo e Gana, indica um comunicado de imprensa emitido hoje (23) pela Embaixada do Estados Unidos em Maputo.\nA iniciativa é financiada pela\n, através da Agência dos Estados Unidos para o Desenvolvimento Internacional (USAID), que anunciou hoje a disponibilidade de cerca de 2,6 milhões de dólares (187milhões de meticais) para empresas de energia solar de modo a fornecer electricidade fiável e acessível fora da rede a quase 300 instalações de saúde.\nQ\n, e as que têm, apenas 34% dos hospitais e 28% das clínicas de saúde têm-na fiável, 24 horas por dia.\nA energia eléctrica é fundamental para alimentar sistemas essenciais, os equipamentos médico e de esterilização, para realizar diagnósticos, para o armazenamento a frio de vacinas e de medicamentos, para a tecnologia da informação, para a iluminação, no intuito de permitir a prestação de serviços contínuos de cuidados de saúde.\nOs serviços de saúde eficientes e as respostas a doenças - incluindo a covid-19 - dependem de um acesso fiável à electricidade, refere o documento."
]
[
  "2020-09-24 07:33:11",
  "ONG portuguesa angaria fundo para crianças de Cabo Delgado",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98692-ong-portuguesa-angaria-fundo-para-criancas-de-cabo-delgado",
  "Nacional",
  "1166",
  "A HELPO, organização não-governamental (ONG) portuguesa, angariou mais de 18 mil euros (1,5 milhões de meticais) em Portugal para apoiar cerca de 4.000 crianças deslocadas devido à violência terrorista na província de Cabo Delgado, foi terça-feira anunciado.\r\n\r\nA campanha “Sem escola, a infância pesa mais”, decorreu entre 05 e 14 de Setembro corrente, em 418 supermercados, segundo um comunicado da Helpo.\r\n\r\nOs clientes foram convidados a contribuir com um, três ou cinco euros (84, 252 ou 420 meticais) para “financiar a resposta à emergência no apoio aos deslocados em Moçambique, nomeadamente as crianças, que têm de enfrentar um novo ano lectivo em condições dramaticamente adversas”.\r\n\r\n“Nestas comunidades, onde muitas crianças têm de fazer vários quilómetros a pé para chegar à escola, uma mochila pode fazer toda a diferença”, acrescentou a organização.\r\n\r\nSegundo explicou na nota, “com a crise humanitária que atinge Cabo Delgado, são cerca de 4.000 novas crianças em idade escolar a que o apoio da Helpo terá de chegar”.\r\n\r\nA Helpo é uma organização não-governamental para o desenvolvimento que actua em países africanos de língua oficial portuguesa desde 2008, nas áreas de educação e nutrição, prestando apoio às populações mais vulneráveis.\r\n\r\nA província de Cabo Delgado é palco há três anos de ataques armados desencadeados por grupos terroristas.\r\n\r\nA violência provocou uma crise humanitária com cerca de 365.000 deslocados."
]
[
  "2020-09-24 07:39:25",
  "Descaminho aduaneiro: Apreendido contentor de roupa e sapatos usados",
  "https://www.jornalnoticias.co.mz/index.php/beira/98694-descaminho-aduaneiro-apreendido-contentor-de-roupa-e-sapatos-usados",
  "Beira",
  "909",
  "UM contentor contendo fardos de roupa e sapatos usados foi apreendido esta semana pela brigada móvel das Alfândegas na Beira, por descaminho aduaneiro da mercadoria, que durante o processo de sua importação da China tinha sido declarada como fechaduras e insecticidas. O porta-voz da Autoridade Tributária na zona centro do país, António Camacho, que ontem revelou o facto, acrescentou tratar-se de uma tentativa de fuga ao fisco na forma de sonegação de impostos."
]
[
  "2020-09-24 08:03:34",
  "Campanha agrícola 2020/2021: Intervenientes programam actividades",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98697-campanha-agricola-2020-2021-intervenientes-programam-actividades",
  "Nampula",
  "687",
  "AS autoridades do sector de Agricultura e Segurança Alimentar e as organizações que intervêm na cadeia de valor da produção reuniram-se, há dias, na cidade de Nampula, para discutir a planificação da campanha agrícola 2020/2021. O encontro técnico de planificação da campanha agrícola, que juntou diferentes actores públicos e privados, visou, essencialmente, alinhar os planos que cada interveniente possui para o próximo ciclo de produção."
]
[
  "2020-09-24 08:19:28",
  "Magude ganha represa",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98700-magude-ganha-represa",
  "Nacional",
  "1130",
  "UMA represa com capacidade para reter perto de sete milhões de metros cúbicos de água foi reinaugurada ontem em Matongomane, distrito de Magude, província de Maputo.  Trata-se de uma infra-estrutura com sete quilómetros quadrados destinada àretençāo de água para cerca de 1600 pessoase 1750 cabeças de gadodos povoados de Daniel, Ribungo, Simbe, Chicutso, Chifundlane, Djavane e Mahel-sede. Também vai permitir airrigação de 473 hectares deculturas."
]
[
  "2020-09-25 08:58:47",
  "Por alegada falsificação de documentos: Município demole empreendimento comercial",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98710-por-alegada-falsificacao-de-documentos-municipio-demole-empreendimento-comercial",
  "Nampula",
  "667",
  "O CONSELHO Municipal da cidade de Nampula iniciou esta semana a demolição das obras de construção de um estabelecimento comercial que estava a ser erguido no bairro suburbano de Muahivire - Expansão. O acto surge depois de a autarquia ter emitido, a favor do proprietário do empreendimento, a respectiva licença de ocupação de solo e de construção, vindo  posteriormente a embargá-la sob alegação de que os documentos eram falsos."
]
[
  "2020-09-25 09:29:41",
  "Covid-19 em Matutuíne: Sem turismo, operadores reiventam-se na agricultura",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98713-covid-19-em-matutuine-sem-turismo-operadores-reiventam-se-na-agricultura",
  "Nacional",
  "1194",
  "TROCAR as estâncias turísticas por campos de cultivo de hortícolas foi a saída encontrada por alguns operadores turísticos associados na Ponta do Ouro, distrito de Matutuíne, província de Maputo, face ao fechamento forçado pela pandemia da Covid-19. Tratou-se de uma decisão que não é por si solução do problema, mas um paliativo para evitar o pior, que é ver famílias privadas do mais básico: a alimentação, tudo porque do turismo já não vinha o salário."
]
[
  "2020-09-27 09:10:52",
  "Vendedores informais “assaltam” ruas e passeios de Namicopo",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98723-vendedores-informais-assaltam-ruas-e-passeios-de-namicopo",
  "Nampula",
  "628",
  "PARTE dos vendedores informais retirados da zona da Padaria Nampula, numa campanha em finais do ano passado, programada pelo Conselho Municipal, estão a tomar de “assalto”, ainda que de forma tímida, algumas ruas e passeios do populoso bairro de Namicopo. Por duas vezes ao longo da semana, a nossa Reportagem visitou o bairro e apurou que parte destes informais decidiu se instalar sobretudo na estrada do Bispo, que dá acesso à sede do posto administrativo de Namicopo, situação que viola o código da postura camarária."
]
[
  "2020-09-27 09:40:47",
  "Recomenda Júlio Parruque: Boane tem de apostar na produção de hortícolas",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98726-recomenda-julio-parruque-boane-tem-de-apostar-na-producao-de-horticolas",
  "Nacional",
  "1072",
  "DISTRITO de Boane, na província de Maputo, tem de apostar na produção de hortícolas em larga escala para abastecer os mercados local e nacional. A recomendação foi feita esta semanapelo governador da província de Maputo, Júlio Parruque, na sessão de balanço da visita de trabalho de dois dias que efectuou ao distrito, no âmbito da Governação Aberta."
]
[
  "2020-09-27 10:08:43",
  "Subsídio para vítimas da Covid-19: Arranca cadastro de beneficiários",
  "https://www.jornalnoticias.co.mz/index.php/beira/98728-subsidio-para-vitimas-da-covid-19-arranca-cadastro-de-beneficiarios",
  "Beira",
  "828",
  "O CADASTRO de pessoas para o pagamento do subsídio, que durante seis meses vai beneficiar 63.857 agregados vulneráveis residentes na cidade da Beira, iniciou esta semana nesta urbe no âmbito dos esforços do Governo para a mitigação do impacto da pandemia do novo coronavírus. De acordo com o delegado do Instituto Nacional de Acção Social (INAS), Abdul Razak, os beneficiários irão receber um valor total de nove mil meticais repartidos em três tranches de três mil cada, o equivalente a 1500 meticais mensais através de sistemas electrónicos como M-Pesa, com vista a garantir o distanciamento social para a prevenção e controlo da  Covid-19."
]
[
  "2020-09-28 09:00:44",
  "Mercado de Nalokho: Avalanche de clientes  gera caos no trânsito",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98739-mercado-de-nalokho-avalanche-de-clientes-gera-caos-no-transito",
  "Nampula",
  "634",
  "A CRESCENTE procura por produtos comercializados no mercado urbano de Nalokho, no bairro de Muahivire, arredores da cidade de Nampula, está a gerar caos na Av.das Forças Populares de Libertação de Moçambique (FPLM). A situação de caos resulta da transferência, para aquele lugar, de vendedores que exerciam as suas actividades na feira dominical e no Mercado de Peixe, actualmente, encerrados para obras de requalificação, no contexto das medidas de prevenção do novo coronavírus."
]
[
  "2020-09-28 09:07:49",
  "Província de Tete: Pescadores capacitados em técnicas de pesca sustentável",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98740-provincia-de-tete-pescadores-capacitados-em-tecnicas-de-pesca-sustentavel",
  "Nampula",
  "647",
  "PESCADORES dos distritos de Cahora-Bassa e Mágoè, em Tete, estão a ser capacitados em gestão de recursos pesqueiros para a sustentabilidade da actividade. A iniciativa visa melhorar as condições de captura, armazenamento e comercialização do pescado. Para o efeito,mais do que com os pescadores, também se trabalha com as comunidades em matériade gestão sustentável dos recursos pesqueiros e melhora-se a sua integração na cadeia de valor do pescado através do investimento em infra-estruturas."
]
[
  "2020-09-28 09:16:56",
  "Concluídas obras do berçário do HCB",
  "https://www.jornalnoticias.co.mz/index.php/beira/98741-concluidas-obras-do-bercario-do-hcb",
  "Beira",
  "821",
  "ESTÃO concluídas as obras de reabilitação e ampliação do berçário do Hospital Central da Beira (HCB), seriamente afectado pelo ciclone Idai que, em Março do ano passado, atingiu a cidade e a região centro do país. A secretária do Estado na província de Sofala, Stella Zeca, visitou há dias o empreendimento e mostrou-se impressionada com a qualidade das obras, mas alertou para questão da manutenção da infra-estrutura."
]
[
  "2020-09-29 09:32:47",
  "Feira dominical e o mercado do peixe: Há indícios de venda de espaços",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98753-feira-dominical-e-o-mercado-do-peixe-ha-indicios-de-venda-de-espacos",
  "Nampula",
  "651",
  "ALGUNS munícipes da cidade de Nampula dizem suspeitar que os espaços onde funcionam a feira dominical e o mercado do peixe tenham sido vendidos a pessoas que pretendem edificar empreendimentos de natureza comercial. Aqueles dois locais foram encerrados para dar lugar a trabalhos de reestruturação e permitir o necessário distanciamento físico entre os vendedores, isto no quadro das medidas de prevenção contra o novo coronavírus. Cinco meses depois os indícios de ocupação dos espaços por empresários deixam atónitos os munícipes de Nampula."
]
[
  "2020-09-29 09:54:58",
  "Luta Contra a Raiva: Cabo Delgado vai vacinar 12 mil cães",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98757-luta-contra-a-raiva-cabo-delgado-vai-vacinar-12-mil-caes",
  "Nacional",
  "887",
  "A PROVÍNCIA de Cabo Delgado prevê vacinar contra a raiva, este ano, um total de 12 mil cães, segundo referem dados avançados ontem, na cidade de Pemba, pelo governador Valige Tauabo. Tauabo, que falava por ocasião das celebrações do Dia Mundial de Luta Contra a Raiva, que coincidiu com o lançamento da campanha de prevenção à doença, que terá a duração de 45 dias, disse que até ao momento, foram vacinados, de forma rotineira, 1617 cães, o que corresponde a 12 por cento da cobertura."
]
[
  "2020-09-29 10:00:11",
  "Praias transformam-se em focos de contaminação pela Covid-19",
  "https://www.jornalnoticias.co.mz/index.php/beira/98758-praias-transformam-se-em-focos-de-contaminacao-pela-covid-19",
  "Beira",
  "981",
  "A VENDA e o consumo excessivo de bebidas alcoólicas ao longo das praiasda cidade da Beira está a transformá-las em perigo defoco de contaminação pelo novo coronavírus, o que levou à criação, pelas autoridades, de uma comissão de trabalho para combater a situação. Falando no final da habitual sessão quinzenal do Comité Operativo de Emergência da Saúde Pública, a secretária de Estado na província de Sofala, Stella Novo Zeca, descreveu que o fenómeno se caracteriza pelapermanência de multidões nas praias, o que se afigura preocupante."
]
[
  "2020-09-30 08:55:21",
  "Construções invadem Cemitério de Walourenço",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98768-construcoes-invadem-cemiterio-de-walourenco",
  "Nampula",
  "632",
  "ALGUNS residentes da cidade de Nampula dizem estar indignados com as construções de infra-estruturas, sobretudo comerciais, que estão a ser erguidas no perímetro reservado ao novo Cemitério Municipal de Walourenço, localizado no Bairro de Mutauanha. Os munícipes explicaram que a sua indignação surge pelo facto de as construções estarem, por um lado, a dificultar a realização condigna dos funerais naquele local e, por outro, a ferir a moral pública."
]
[
  "2020-09-30 09:09:51",
  "Após o troço Temane-Maputo: EDM já pespectiva linha Tete-Temane",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98770-apos-o-troco-temane-maputo-edm-ja-pespectiva-linha-tete-temane",
  "Nacional",
  "1010",
  "A ELECTRICIDADE de Moçambique (EDM) espera avançar com o projecto da linha transmissão de energia, ligando Tete e Temane, no distrito de Inhassoro, logo que se concluir a construção da infra-estrutura entre este ponto de Inhambane e Maputo, já na fase de selecção de empreiteiros. O projecto foi, recentemente, dado a conhecer pelo Presidente do Conselho de Administração da EDM, explicando que com a linha Tete-Maputo a 400 kilo volts, a chamada espinha dorsal da rede nacional de transporte de energia, o país estará electricamente ligado."
]
[
  "2020-09-30 09:15:03",
  "Porto da Beira principal foco do novo coronavírus",
  "https://www.jornalnoticias.co.mz/index.php/beira/98771-porto-da-beiraprincipal-foco-do-novo-coronavirus",
  "Beira",
  "917",
  "O PORTO da Beira acaba de ser considerado o principal foco de propagação do novo coronavírus nesta urbe. A directora científica do Comité de Investigação Operacional da Beira, Arlete Mahumane, que revelou o facto, fundamentou que tal se deve ao intenso movimento de camionistas de longo curso que se verifica n ochamado corredor da Beira. Com efeito, diariamente, uma média de 700 camiões dos tradicionais operadores entram e saem daquele complexo portuário muitos dos quais provenientes dos países sem acesso directo ao mar, como o Zimbabwe, Zâmbia, Malawi, Botswana e RDCongo."
]
[
  "2020-10-01 09:16:50",
  "Cresce incumprimento das regras de trânsito",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98783-cresce-incumprimento-das-regras-de-transito",
  "Nampula",
  "621",
  "O DESRESPEITO às regras de trânsito nas estradas, nomeadamente a condução sob efeito de álcool e o excesso de velocidade, actos protagonizados sobretudo pelos automobilistas privados de transportes de passageiros, vulgo “chapa”, e os transportadores de carga de longo curso, preocupam o Instituto Nacional de Transportes Terrestres (INATTER) em Nampula. Esta reacçãosurge na sequência de três sinistros que vitimaram dezassete pessoas ao longo do fim-de-semana prolongado, que coincidiu com a celebração dos 56 anos das Forças Armadas."
]
[
  "2020-10-01 09:34:12",
  "Vilankulo na montra em busca de investimentos",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98786-vilankulo-na-montra-em-busca-de-investimentos",
  "Nacional",
  "934",
  "A ATRACÇÃO de mais investimentos para o turismo e/ou outras áreas constitui o objectivo fundamental da conferência marcada para finais de Novembro, na cidade de Vilankulo, zona norte da província de Inhambane. No evento, que será de forma presencial e\n, serão apresentadas as potencialidades que a urbe e o distrito em geral possuem e que podem ser viabilizadas em projectos concretos por parte de investidores nacionais e estrangeiros."
]
[
  "2020-10-01 09:37:45",
  "Muchatazina: Escola secundária retoma com ensino à distância e presencial",
  "https://www.jornalnoticias.co.mz/index.php/beira/98787-muchatazina-escola-secundaria-retoma-com-ensino-a-distancia-e-presencial",
  "Beira",
  "849",
  "A ESCOLA Secundária de Muchatazina, na cidade da Beira, vai retomar hoje as aulas nos regimes à distância e de forma presencial aos fins-de-semana, segundo revelou ontem ao nosso jornal o director provincial da Educação em Sofala, Tomás Viageiro. O dirigente recordou que aquele estabelecimento de ensino sempre leccionou as 12ª classes à distância e já foram criadas condições para a retoma através das duas modalidades de ensino."
]
[
  "2020-10-02 09:08:52",
  "Vendedores protestam contra suposta venda do Mercado do Peixe",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98800-vendedores-protestam-contra-suposta-venda-do-mercado-do-peixe",
  "Nampula",
  "644",
  "VENDEDORES que exercem a sua actividade no Mercado do Peixe e na Feira Dominical estão indignados com os gestores municipais da cidade de Nampuladevido a suposta cedência de parte deespaçosdestasinfra-estruturasaentidadesprivadaspara a construçãocentros comerciais. Os vendedores do Mercado do Peixe, por exemplo, haviam sido deslocados para o Mercado de Nalokho,para dar lugar às obras de requalificação no contexto das medidas de prevenção do novo coronavírus."
]
[
  "2020-10-02 09:34:49",
  "FIPAG carece de fundos para  ampliar sistema de Chicamba",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98803-fipag-carece-de-fundos-para-ampliar-sistema-de-chicamba",
  "Nacional",
  "793",
  "O FUNDO de Investimento e Património do Abastecimento de Água (FIPAG) necessita de 65 milhões de dólares norte-americanos para financiar a transferência e ampliação do sistema de captação de Chicamba, para que em períodos de seca severa não haja restrições no abastecimento de água para as cidades e vilas beneficiárias. Com efeito, o relatório preliminar do estudo visando à concretização da empreitada, apresentado ontem em Chimoio, província de Manica, aponta para a necessidade de uma captação num ponto mais profundo para assegurar o fornecimento ininterrupto de água canalizada às cidades de Chimoio, Manica e as vilas de Gondola, Messica e Bandula."
]
[
  "2020-10-02 09:42:11",
  "Aulas presenciais retomam sem sobressaltos",
  "https://www.jornalnoticias.co.mz/index.php/beira/98804-aulas-presenciais-retomam-sem-sobressaltos",
  "Beira",
  "861",
  "AS aulas presencias da 12.ª classe retomaram ontem com normalidade na cidade da Beira, segundo revelou ao nosso Jornal o director provincial de Educação de Sofala. Tomás Viageiro falava após ter realizado uma visita aos estabelecimentos de ensino secundário visados,com o objectivo de se inteirar do reinício das actividades lectivas e explicar aos alunos como se devem comportar no “novo normal”."
]
[
  "2020-10-04 08:25:51",
  "Mercados desrespeitam prevenção da Covid-19",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98813-mercados-desrespeitam-prevencao-da-covid-19",
  "Nampula",
  "630",
  "A INSPECÇÃO Nacional das Actividades Económicas (INAE) em Nampula, mostra-se apreensiva com o desrespeito às medidas de prevenção da pandemia do novo coronavírus pelos utentes dos mercados municipais. O não uso de máscaras faciais, aglomerações, contactos físicos e a não existência de água para lavagem das mãos com sabão, constam do rol do desrespeito das medidas de prevenção contra a pandemia do novo coronavírus que até então já vitimou mais de 50 pessoas, e infectou mais de oito mil pessoas em todos o país."
]
[
  "2020-10-04 08:42:07",
  "Preços de portagem inquietam utentes da EN6",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98816-precos-de-portagem-inquietam-utentes-da-en6",
  "Nacional",
  "671",
  "A DISPARIDADE das tarifas cobradas nas três portagens erguidas na Estrada Nacional Número 6(EN6), emDondo e Nhamatanda, em Sofala, e Vandúzi, em Manica,está a criar desconforto nos utentes,que defendem a sua uniformização. O assunto foi motivo de acesos debates na II Sessão Ordinária da Assembleia Provincial de Manica, em que osdeputados consideraram não fazer sentido portagens da mesma estrada terem preços diferentes. Ademais, a de Vandúzi é a mais cara, o que na sua óptica compromete a livre circulação de pessoas e bens na região."
]
[
  "2020-10-04 08:46:48",
  "Reabilitadas 186 salas de aula atingidas pelo “Idai”",
  "https://www.jornalnoticias.co.mz/index.php/beira/98817-reabilitadas-186-salas-de-aula-atingidas-pelo-idai",
  "Beira",
  "827",
  "CENTO e oitenta e seis salas de aula já foram reabilitadas na cidade da Beira,no âmbito dareconstrução pós-ciclone tropical Idai,que em Março do ano passado assolou a zona centro do país. A informação foi revelada ao nosso Jornal pelo director provincial de Educação em Sofala, Tomás Viageiro. O director provincial acrescentou que no contexto damesma actividadeoutras 118 salas de aula ainda serão recuperadas e algumas, como as das Escolas Secundárias Mateus Sansão Mutemba e Estoril, já têm parceiros que vão intervir, mas por causa da Covid-19 oprocesso está demorado."
]
[
  "2020-10-05 07:11:48",
  "Dois pacientes morrem e 257 recuperam da Covid-19",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98822-dois-pacientes-morrem-e-257-recuperam-da-covid-19",
  "Nacional",
  "618",
  "DUAS pessoas perderam a vida devido à Covid-19 no fim-de-semana, elevando o totalde óbitos para 66, enquanto outras 257 foram declaradas livres da doença. As vítimas mortais são um menor de seteanos e um idoso de 89, cujos resultados dos testes foram conhecidos no dia 22 de Setembro. Ambos estavam internados na cidade de Maputo e os óbitos foram declarados no sábado e ontem, aponta umcomunicado do Ministério da Saúde (MISAU)."
]
[
  "2020-10-05 08:28:49",
  "Feira Dominical e o Mercado do Peixe: Vahanle confirma venda dos espaços",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98828-feira-dominical-e-o-mercado-do-peixe-vahanle-confirma-venda-dos-espacos",
  "Nampula",
  "649",
  "O PRESIDENTE do Conselho Municipal da Cidade de Nampula confirmou que a edilidade vendeu uma parte do terreno onde funciona a Feira Dominical e o Mercado do Peixe a um empresário, alegadamente em troca da execução de vários projectos sociais.  As suspeitas dos munícipes da cidade de Nampula de que os espaços teriam sido vendidos a um empresário da praça surgiram semana passada depois de este ter procedido a sua vedação."
]
[
  "2020-10-05 08:49:28",
  "Vilankulo ensaia melhorias na urbanização",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98831-vilankulo-ensaia-melhorias-na-urbanizacao",
  "Nacional",
  "668",
  "A cidade de Vilankulo, em Inhambane, está a conceber um projecto de urbanização visando melhorar a gestão e uso do solo urbano que permita a acomodação e harmonização de diversos interesses, com destaque aos habitacionais e empresariais. Para o efeito, o Conselho Municipal de Vilankulo está a trabalhar com a sua parceira, a cidade alemã de Dresden, no desenho de planos geral e parciais de urbanização, o que vai culminar com a definição clara das áreas passíveis de acomodar novos investimentos empresariais, com destaque para as áreas turística e habitacional."
]
[
  "2020-10-06 07:27:46",
  "Maioria de internados por Covid-19 em estado grave",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98834-maioria-de-internados-por-covid-19-em-estado-grave",
  "Nacional",
  "741",
  "VINTE e oito dos 48 pacientes hospitalizados nos centros de internamento da Covid-19 no país estão em estado grave, uma das razões que levam o sector da Saúde a reforçar as recomendações para a observância das medidas preventivas.\nAs restantes pessoas internadas apresentam um estado considerado moderado, segundo o comunicado divulgado ontem pelo Ministério da Saúde (MISAU). Quarenta e sete pacientes estão hospitalizados na cidade de Maputo e um em Nampula.\nEntre domingo e ontem, mais quatro pacientes foram internados na capital e todos contraíram a infecção pela Covid-19 quando já eram portadores de patologias crónicas diversas, como hipertensão arterial, diabetes, entre outras.\nDe acordo com a mesma fonte, houve registo de mais 100 infecções pela doença detectadas entre 1488 amostras testadas entre domingo e manhã de ontem, elevando o cumulativo nacional para 9296 casos positivos.\nContrariamente ao que se verificava nas últimas semanas, grande parte dos infectados anunciados ontem, 38, está na província de Maputo. A capital acolhe 29, seguindo Sofala, com 16, Tete (oito), Inhambane (quatro), Cabo Delgado e Zambézia, com dois cada e Gaza com um.\nNo período em análise, 252 pacientes infectados livraram-se da doença, oque faz com que o país tenha actualmente 6104 recuperados da doença e 3122 casos ainda activos.\nA capital do país encabeça a lista dos casos activos, com 1985, seguida da província\nde Maputo (751), Niassa (86), Tete (66), Cabo Delgado (52), Sofala (51), Nampula (45), Zambézia (35), Gaza (29), Inhambane (12) e Manica, com dez.\nFace ao aumento diário de casos, o MISAU reitera que a saúde de todos depende do\ncomportamento de cada cidadão, bastando o incumprimento de medidas por um para\ninfectar a respectiva família e comunidade na qual vive.\nO Ministério exorta a sociedade a ser promotora da saúde, através do uso correcto da máscara sempre que as pessoas saírem de casa, lavagem frequente das mãos com sabão ou cinza, desinfecção com álcool a 70 por cento, praticar a etiqueta da tosse e o distanciamento físico de pelo menos 1,5 metro. Apela ainda aos moçambicanos para se absterem de participar em eventos sociais que juntam muitas pessoas."
]
[
  "2020-10-06 08:17:51",
  "Covid-19: Demora na divulgação dos resultados preocupa na Beira",
  "https://www.jornalnoticias.co.mz/index.php/beira/98837-covid-19-demora-na-divulgacao-dos-resultados-preocupa-na-beira",
  "Beira",
  "863",
  "A DIVULGAÇÃO dos resultados dos testes da Covid-19 deve ser célere, de modo a permitir um maior controlo de casos e de possíveis contactos. Segundo a vereadora de Saúde no Conselho Municipal da Beira (CMB), Atija Pililão, as pessoas são rastreadas e levam duas a três semanas para conhecerem o seu estado, facto que propicia comportamentos de risco por parte dos cidadãos que em princípio deviam estar em quarentena."
]
[
  "2020-10-06 08:58:40",
  "HCN reitera interdição de acompanhantes",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98838-hcn-reitera-interdicao-de-acompanhantes",
  "Nampula",
  "681",
  "O HOSPITAL Central de Nampula (HCN) vai continuar a interditar a entrada de acompanhantes nesta unidade sanitária,em função das medidas de prevenção da pandemia do novo coronavírus. Esta decisão foi tomada pelo director clínico do Hospital Central de Nampula, Anselmo Vilanculos, reiterando que a instituição que dirige aceitará a presença de apenas um acompanhante, caso o paciente internado esteja na condição de saúde crítica, mas mesmo assim por apenas 24 horas."
]
[
  "2020-10-06 09:24:50",
  "SENAMI pretende humanizar serviços",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98839-auguramos-humanizar-servicos-de-emissao-de-documentos-de-viagem",
  "Nacional",
  "828",
  "COMBATER os casos de corrupção, flexibilizar e humanizar o atendimento, reduzir os níveis de reclamações dos utentes e elevar os padrões de serviços constituem apostas do Serviço Nacional de Migração (SENAMI), que este ano completa 45 anos de existência.\nEm entrevista ao “Notícias”, Arsénia Massingue, directora-geral do SENAMI, detalha os desafios e aborda, entre outros assuntos, as inovações introduzidas no sector para atender a demanda na emissão de documentos como passaporte e o Documento de Identificação para Residentes Estrangeiros (DIRE), depois de quase seis meses de inactividade, devido à pandemia da Covid-19.\nDe um modo geral, explicou a directora-geral, o SENAMI está preparado para responder, em tempo útil, à demanda pelos documentos, tanto é que a nível das Direcções Provinciais de Migração existe também capacidade para constituir brigadas móveis para atender às comunidades e instituições, sempre que se justifique.\nÉ neste contexto que e para responder à emergência da Covid-19 que o SENAMI introduziu uma nova modalidade de atendimento que passa pela marcação antecipada, através do portal\n"
]
[
  "2020-10-06 12:44:14",
  "Embate entre camiões mata e fere em Gaza",
  "https://www.jornalnoticias.co.mz/index.php/sociedade/98847-embate-entre-camioes-mata-e-fere-em-gaza",
  "Nacional",
  "692",
  "CINCO mortos e quatro feridos é o balanço de um acidente de viação ocorrido, na manhã de hoje, na Estrada Nacional 222, no limite entre os distritos de Guijá e Mabalane, província de Gaza, envolvendo dois camiões de transporte de carga.\nDe acordo com Carlos Macuácua, chefe do departamento de Relações Públicas, na Polícia da República de Moçambique naquela província, o sinistro foi provocado por excesso de velocidade e deficiências mecânicas das duas viaturas.\nO porta-voz da polícia explicou que os feridos foram evacuados para o Hospital de Chókwè, e os camiões ficaram danificados.\nMacuácua apela aos condutores a respeitaram a velocidade sinalizadas nas viam por onde circulam e fazer a revisão constante das suas viaturas. (RM)"
]
[
  "2020-10-06 13:13:15",
  "HCN investiga intoxicação alimentar de uma família",
  "https://www.jornalnoticias.co.mz/index.php/capital/nampula/98850-hcn-investiga-intoxicacao-alimentar-de-uma-familia",
  "Nampula",
  "691",
